1519841239;2;Evander_Andrews_Power_Complex;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;2;Bennett_Mountain;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;2;Langley_Gulch_Power_Plant;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;3;Boise;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;3;Colorado_Springs;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;3;Corvallis;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;3;Cupertino;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;3;Houston;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;3;Palo_Alto;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;3;Plano;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;3;Roseville;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;3;San_Bernadino;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;3;Dublin;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;3;Puerto_Rico;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;3;Barcelona_Sant_Cugat;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;3;Rehovot;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;3;Singapore_DRD;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;3;San_Diego;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;3;SUP_Celestica_Malaysia;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;3;SUP_Flex_Brazil;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;3;SUP_Flex_Malaysia;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;3;SUP_Jabil_Circuit_NL;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;3;SUP_Venture_Malaysia;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;4;Indooroopilly_Shopping_Centre;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;4;Pacific_Fair;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;4;Stanley_Plaza;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;4;Coronation_Drive_Office_Park;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;4;Macquarie_Centre;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;4;AMP_Building;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;4;NAB_Headquarters;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;4;Malvern_Central;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;4;Exchange_Tower;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;4;Garden_City;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;4;The_Palms_NZ;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;5;Gridley_IL;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;5;Blue_Earth_MN;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;5;Bakersfield_CA;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;5;Foley_MN;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;6;Mobile_AL_USA;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;6;Columbus_MS_USA;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;6;Grand_Prairie_TX_USA;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;6;Atlanta_GA_USA;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;6;Miami_FL_USA;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;6;Ashburn_VA_USA;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;6;Hamburg_Germany;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;6;Tianjin_China;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;6;Toulouse_France;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;6;Queretaro_Mexico;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;6;Itajuba_Minas_Gerais_Brazil;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;6;Sao_Paulo_Brazil;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;6;Rio_de_Janeiro_Brazil;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;6;Brasilia_Brazil;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;6;Broughton_UK;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;6;Bristol_UK;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;6;Stade_Germany;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;6;Bremen_Germany;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;6;Donauworth_Germany;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;6;Nantes_France;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;6;Marignane_France;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;6;Madrid_Spain;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;6;Sevilla_Spain;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;6;Casablanca_Morocco;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;6;Blenheim_New_Zealand;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;6;Brisbane_Australia;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;6;Riyadh_Saudi_Arabia;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;6;Jubail_Saudi_Arabia;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Campo_Grande_Brazil;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Belo_Horizonte_Brazil;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Porto_Real_Brazil;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Mogi_das_Cruzes_Brazil;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Jundiai_Brazil;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Sao_Paulo_Brazil;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Curitiba_Brazil;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Maringa_Brazil;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Marilia_Brazil;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Bauru_Brazil;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;San_Cristobal_de_las_Casas_Mexico;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Tabasco_Mexico;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Coatepec_Mexico;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Poza_Rica_Mexico;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Apizaco_Mexico;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Leon_Mexico;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Santiago_deA_Queretaro_Mexico;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Zinacantepec_Mexico;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Pinotepa_Nacional_Mexico;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Cuernavaca_Mexico;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Los_Reyes_Acaquilpan_Mexico;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Cuautitlan_Izcalli_Mexico;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Tepotzotlan_Mexico;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Altamira_Mexico;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Morelia_Mexico;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Cuajimalpa_de_Morelos_Mexico;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Toluca_Mexico;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Tocancipa_Colombia;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Manantial_Colombia;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Barranquilla_Colombia;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Bucaramanga_Colombia;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Medellin_Colombia;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Santiago_de_Cali_Colombia;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Bogota_Colombia;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Ilocos_Philippines;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Ilagan_Philippines;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;San_Fernando_Philippines;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Meycauayan_Philippines;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Naga_Philippines;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Tacloban_Philippines;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Mandaue_Philippines;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Bacolod_Philippines;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Iloilo_Philippines;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Tagbilaran_Philippines;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Misasmis_Oriental_Philippines;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Davao_Philippines;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Zamboanga_Philippines;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Imus_Philippines;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Santa_Rosa_Philippines;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Calamba_Philippines;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Monte_Grande_Argentina;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Maracaibo_Venezuela;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Valencia_Venezuela;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Antimano_Venezuela;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Barcelona_Venezuela;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;San_Jose_Costa_Rica;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Coronado_Costa_Rica;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;Panama_City_Panama;-;250;100;Clean Room Manufacturing, R&D;Wed_Feb_28_13:07:19_EST_2018
1519841239;1;All locations;Manufacturing;-;-;-;Wed_Feb_28_13:07:19_EST_2018
1519841239;2;All locations;Manufacturing;-;-;-;Wed_Feb_28_13:07:19_EST_2018
1519841239;3;All locations;Manufacturing;-;-;-;Wed_Feb_28_13:07:19_EST_2018
1519841239;4;All locations;Manufacturing;-;-;-;Wed_Feb_28_13:07:19_EST_2018
1519841239;5;All locations;Manufacturing;-;-;-;Wed_Feb_28_13:07:19_EST_2018
1519841239;6;All locations;Manufacturing;-;-;-;Wed_Feb_28_13:07:19_EST_2018
1519841239;7;All locations;Manufacturing;-;-;-;Wed_Feb_28_13:07:19_EST_2018
1519841853;3 ; Boise ; - ; 250 ; 100 ; Clean Room Manufacturing, R&D ; Wed_Feb_28_13:17:33_EST_2018
1519843928;3 ; Boise ; - ; 250 ; 100 ; Clean Room Manufacturing, R&D ; Wed_Feb_28_13:52:08_EST_2018
1522083564;1 ; Boise ; - ; 250 ; 100 ; Clean Room Manufacturing, R&D ; Mon_Mar_26_12:59:24_EDT_2018
